tots 53.93 54.26 tots O
un 2179.29 2179.38 un I
dret 2179.38 2179.63 dret I
es 2179.64 2179.77 és I
un 2179.77 2179.87 un I
desig 2179.87 2180.29 desig I
pero 2180.38 2180.5 però I
els 2180.5 2180.59 els I
seus 2180.59 2180.76 seus I
tres 2180.76 2180.96 tres I
arguments 2180.96 2181.47 arguments I
son 2181.58 2181.87 són I
resultats 2181.87 2182.51 resultats I
d'una 2182.71 2182.98 d'una I
mala 2182.98 2183.34 mala I
legislacio 2183.34 2184.27 legislació E
no 2184.45 2185.02 no B
tan 2185.03 2185.32 tan I
legislar-ho 2185.52 2186.2 legislar-ho E
sino 2186.2 2186.47 sinó B
de 2186.47 2186.56 de I
legislar-ho 2186.56 2187.25 legislar-ho I
malament 2187.46 2188.04 malament E
vostes 2188.31 2188.82 vostès O
m'estan 2189.04 2189.4 m'estan B
dient 2189.4 2189.6 dient I
totes 2189.6 2189.87 totes I
les 2189.87 2190.06 les I
coses 2190.06 2190.36 coses I
dolentes 2190.36 2190.79 dolentes I
que 2190.79 2190.91 que I
poden 2190.91 2191.1 poden I
succeir 2191.11 2191.56 succeir I
si 2191.56 2191.67 si I
els 2191.67 2191.81 els I
estats 2191.81 2192.18 estats I
no 2192.35 2192.5 no I
son 2192.5 2192.73 són I
suficientment 2192.73 2193.42 suficientment I
garantistes 2193.42 2194.18 garantistes E
es 2194.42 2194.61 és O
per 2194.61 2194.75 per O
aixo 2194.75 2195.05 això O
que 2195.22 2195.32 que O
nosaltres 2195.32 2195.83 nosaltres O
els 2195.86 2196.06 els O
hem 2196.06 2196.21 hem O
portat 2196.21 2196.54 portat O
un 2196.54 2196.69 un O
model 2196.69 2197.08 model O
els 2197.31 2197.5 els O
hem 2197.5 2197.65 hem O
portat 2197.65 2197.99 portat O
una 2197.99 2198.16 una O
realitat 2198.16 2198.73 realitat O
i 2198.9 2198.96 i O
els 2198.96 2199.11 els O
hem 2199.11 2199.23 hem O
portat 2199.23 2199.56 portat O
una 2199.56 2199.74 una O
solucio 2199.74 2200.42 solució O
siguem 2200.73 2201.15 siguem O
realistes 2201.15 2201.8 realistes O
no 2201.97 2202.11 no O
estem 2202.11 2202.47 estem O
debatint 2202.47 2203.1 debatint O
sobre 2203.26 2203.51 sobre O
si 2203.51 2203.63 si O
la 2203.63 2203.73 la B
maternitat 2203.73 2204.27 maternitat I
subrogada 2204.27 2204.91 subrogada I
es 2204.92 2205.12 és I
bona 2205.12 2205.48 bona I
o 2205.49 2205.65 o I
es 2205.65 2205.82 és I
dolenta 2205.82 2206.31 dolenta E
estem 2206.53 2206.82 estem O
debatint 2206.82 2207.21 debatint O
sobre 2207.3 2207.57 sobre O
si 2207.57 2207.75 si O
espanya 2207.75 2208.24 espanya B
de 2208.24 2208.32 de I
veritat 2208.32 2208.78 veritat I
pot 2208.97 2209.16 pot I
protegir 2209.16 2209.64 protegir I
la 2209.64 2209.76 la I
dignitat 2209.76 2210.24 dignitat I
i 2210.24 2210.3 i I
els 2210.3 2210.44 els I
drets 2210.44 2210.74 drets I
fonamentals 2210.74 2211.39 fonamentals I
de 2211.63 2211.74 de I
totes 2211.74 2212.04 totes I
les 2212.04 2212.18 les I
persones 2212.18 2212.65 persones I
que 2212.65 2212.74 que I
es 2212.74 2212.84 es I
veuen 2212.84 2213.12 veuen I
involucrades 2213.12 2213.86 involucrades I
en 2214.05 2214.18 en I
aquesta 2214.18 2214.56 aquesta I
practica 2214.56 2215.14 pràctica E
hem 2215.49 2215.65 hem O
provat 2215.65 2216.1 provat O
que 2216.19 2216.3 que O
la 2216.3 2216.38 la B
prohibicio 2216.38 2217.03 prohibició I
no 2217.17 2217.32 no I
es 2217.32 2217.42 és I
eficac 2217.42 2217.92 eficaç E
i 2217.96 2218.05 i O
l'altre 2218.05 2218.28 l'altre O
equip 2218.28 2218.57 equip O
no 2218.58 2218.7 no O
ens 2218.7 2218.83 ens O
han 2218.83 2218.96 han O
sabut 2218.96 2219.26 sabut O
dir 2219.26 2219.46 dir O
res 2219.46 2219.72 res O
hem 2219.97 2220.13 hem O
provat 2220.13 2220.54 provat O
que 2220.71 2220.86 que O
evitar 2220.93 2221.44 evitar O
la 2221.44 2221.56 la B
feminitzacio 2221.56 2222.44 feminització I
i 2222.52 2222.67 i I
l'explotacio 2222.67 2223.33 l'explotació I
de 2223.69 2223.87 de I
les 2223.87 2224.02 les I
dones 2224.02 2224.42 dones I
objectiu 2225.04 2225.51 objectiu I
que 2225.51 2225.64 que I
tenim 2225.64 2225.92 tenim I
els 2225.92 2226.05 els I
dos 2226.05 2226.25 dos I
equips 2226.25 2226.7 equips I
per 2226.85 2227.03 per I
tant 2227.03 2227.24 tant I
la 2227.24 2227.34 la I
millor 2227.34 2227.62 millor I
manera 2227.62 2228.03 manera I
i 2228.03 2228.12 i I
com 2228.12 2228.36 com I
ho 2228.36 2228.45 ho I
estem 2228.45 2228.79 estem I
demostrant 2228.79 2229.37 demostrant I
es 2229.55 2229.73 és I
fent 2229.73 2229.92 fent I
una 2229.92 2230.12 una I
legalitzacio 2230.12 2230.89 legalització I
garantista 2231.03 2231.77 garantista E
tenim 2231.94 2232.21 tenim B
els 2232.21 2232.35 els I
mitjans 2232.35 2232.87 mitjans E
tenim 2233.01 2233.31 tenim B
la 2233.31 2233.39 la I
intencio 2233.39 2234.02 intenció E
i 2234.21 2234.37 i O
tenim 2234.37 2234.72 tenim B
totes 2234.72 2235.02 totes I
les 2235.02 2235.18 les I
maneres 2235.18 2235.61 maneres I
i 2235.65 2235.74 i I
els 2235.74 2235.93 els I
exemples 2235.93 2236.48 exemples I
on 2236.49 2236.71 on I
ja 2236.71 2236.87 ja I
s'han 2236.87 2237.09 s'han I
provat 2237.09 2237.52 provat I
que 2237.73 2237.81 que I
aixo 2237.81 2238.02 això I
es 2238.02 2238.16 es I
pot 2238.16 2238.34 pot I
aconseguir 2238.34 2238.99 aconseguir E
per 2239.07 2239.26 per O
que 2239.26 2239.36 què O
no 2239.36 2239.43 no O
aconseguir-ho 2239.43 2239.92 aconseguir-ho B
a 2239.92 2239.95 a I
espanya 2239.95 2240.4 espanya E
gracies 2240.58 2241.15 gràcies O
*** 2240.58 2241.15 *** O
conc 2260.07 2260.19 conc O
favour 2281.36 2281.54 favour O
bona 2282.61 2282.84 bona B
tarda 2282.84 2283.16 tarda I
be 2283.73 2283.95 bé I
jo 2283.96 2284.12 jo I
procedire 2284.12 2284.65 procediré I
a 2284.66 2284.74 a I
concluir 2284.74 2285.09 concluir I
aquest 2285.09 2285.25 aquest I
debat 2285.25 2285.54 debat I
en 2285.88 2286.03 en I
primer 2286.03 2286.29 primer I
lloc 2286.29 2286.55 lloc I
moltes 2286.74 2286.96 moltes I
gracies 2286.96 2287.2 gràcies I
a 2287.2 2287.26 a I
l'equip 2287.26 2287.49 l'equip I
contrari 2287.49 2287.88 contrari I
per 2287.88 2288.04 per I
poder 2288.04 2288.25 poder I
fomentar 2288.25 2288.61 fomentar I
aquest 2288.61 2288.8 aquest I
debat 2288.8 2289.13 debat I
perque 2289.27 2289.47 perquè I
ha 2289.47 2289.5 ha I
sigut 2289.5 2289.8 sigut I
molt 2289.8 2289.95 molt I
interessant 2289.95 2290.42 interessant I
per 2290.42 2290.53 per I
les 2290.53 2290.67 les I
dues 2290.67 2290.9 dues I
parts 2290.9 2291.23 parts I
moltes 2291.46 2291.66 moltes I
gracies 2291.66 2291.88 gràcies I
tambe 2291.88 2292.05 també I
el 2292.05 2292.11 el I
public 2292.11 2292.36 públic I
assistent 2292.36 2292.92 assistent I
i 2293.06 2293.15 i I
el 2293.15 2293.25 el I
jurat 2293.25 2293.66 jurat I
m'agradaria 2294.28 2294.79 m'agradaria I
primer 2294.79 2295.21 primer I
recollir 2295.21 2295.59 recollir I
els 2295.59 2295.68 els I
arguments 2295.68 2296.0 arguments I
a 2296.0 2296.04 a I
l'equip 2296.04 2296.26 l'equip I
contrari 2296.26 2296.71 contrari I
i 2297.22 2297.28 i I
es 2297.28 2297.39 és I
que 2297.39 2297.46 que I
al 2297.46 2297.52 al I
final 2297.52 2297.91 final I
el 2297.95 2298.05 el I
que 2298.05 2298.14 que I
hem 2298.36 2298.48 hem I
detectat 2298.48 2299.01 detectat I
es 2299.18 2299.33 és I
que 2299.33 2299.43 que I
tota 2299.43 2299.59 tota I
la 2299.59 2299.67 la I
seva 2299.67 2299.86 seva I
linia 2299.86 2300.27 línia I
eren 2300.58 2300.83 eren I
resultat 2300.83 2301.35 resultat I
d'una 2301.36 2301.56 d'una I
mala 2301.56 2301.76 mala I
legislacio 2301.76 2302.34 legislació I
com 2302.65 2302.84 com I
ja 2302.84 2302.93 ja I
ha 2302.93 2302.96 ha I
comentat 2302.96 2303.3 comentat I
la 2303.3 2303.37 la I
meva 2303.37 2303.51 meva I
companya 2303.51 2304.0 companya I
basada 2304.21 2304.55 basada I
en 2304.55 2304.61 en I
el 2304.61 2304.74 el I
fet 2304.74 2305.01 fet I
de 2305.01 2305.1 de I
dolenta 2305.32 2305.73 dolenta I
que 2305.73 2305.85 que I
es 2305.85 2305.97 és I
la 2305.97 2306.04 la I
maternitat 2306.04 2306.48 maternitat I
subrogada 2306.48 2306.92 subrogada I
quan 2306.92 2307.09 quan I
aquest 2307.09 2307.39 aquest I
no 2307.51 2307.67 no I
es 2307.67 2307.9 és I
al 2307.9 2307.99 al I
final 2307.99 2308.26 final I
la 2308.26 2308.33 la I
pregunta 2308.33 2308.71 pregunta I
del 2308.71 2308.83 del I
debat 2308.83 2309.16 debat I
pero 2309.84 2309.97 però I
recuperem 2309.97 2310.37 recuperem I
una 2310.37 2310.49 una I
mica 2310.49 2310.72 mica I
que 2310.72 2310.9 que I
ens 2310.9 2311.09 ens I
han 2311.09 2311.2 han I
comentat 2311.2 2311.73 comentat I
en 2312.23 2312.35 en I
primer 2312.35 2312.59 primer I
lloc 2312.59 2312.82 lloc I
ens 2313.09 2313.24 ens I
han 2313.24 2313.33 han I
dit 2313.33 2313.5 dit I
que 2313.5 2313.63 que I
legitimava 2314.08 2314.87 legitimava I
la 2314.87 2315.02 la I
cosificacio 2315.02 2315.87 cosificació I
argument 2316.3 2316.63 argument I
en 2316.63 2316.7 en I
el 2316.7 2316.79 el I
que 2316.79 2316.88 que I
nosaltres 2316.88 2317.2 nosaltres I
estem 2317.2 2317.47 estem I
tambe 2317.47 2317.72 també I
totalment 2317.72 2318.17 totalment I
en 2318.17 2318.27 en I
contra 2318.27 2318.6 contra I
perque 2318.6 2318.78 perquè I
es 2318.78 2318.84 és I
veritat 2318.84 2319.08 veritat I
no 2319.08 2319.15 no I
es 2319.15 2319.23 es I
pot 2319.23 2319.35 pot I
legitimar 2319.35 2319.67 legitimar I
la 2319.67 2319.73 la I
cosificacio 2319.73 2320.22 cosificació I
una 2320.22 2320.34 una I
dona 2320.34 2320.6 dona I
pero 2320.6 2320.78 però I
aixo 2320.78 2320.92 això I
que 2320.92 2321.0 que I
fan 2321.0 2321.17 fan I
son 2321.17 2321.29 són I
des 2321.29 2321.4 des I
del 2321.4 2321.53 del I
punt 2321.53 2321.69 punt I
de 2321.69 2321.76 de I
vista 2321.76 2322.02 vista I
d'aquest 2322.02 2322.34 d'aquest I
clar 2322.89 2323.13 clar I
entraven 2323.13 2323.56 entraven I
al 2323.56 2323.67 al I
mercat 2323.67 2324.22 mercat I
el 2324.67 2324.75 el I
que 2324.77 2324.9 que I
li 2325.03 2325.15 li I
hem 2325.15 2325.21 hem I
contestat 2325.21 2325.69 contestat I
que 2325.89 2326.06 què I
passa 2326.06 2326.46 passa I
si 2326.88 2327.04 si I
aixo 2327.04 2327.22 això I
es 2327.22 2327.3 és I
gratuit 2327.3 2327.77 gratuït I
han 2328.31 2328.45 han I
intentat 2328.46 2328.87 intentat I
defensar 2328.87 2329.29 defensar I
que 2329.29 2329.37 que I
l'altruisme 2329.37 2329.83 l'altruisme I
no 2329.83 2329.9 no I
existeix 2329.9 2330.36 existeix I
en 2330.36 2330.46 en I
els 2330.46 2330.55 els I
nostres 2330.55 2330.82 nostres I
contraexemples 2330.82 2331.47 contraexemples I
per 2331.47 2331.62 per I
exemple 2331.62 2332.0 exemple I
a 2332.03 2332.12 a I
canada 2332.12 2332.55 canadà I
els 2332.82 2332.96 els I
que 2332.96 2333.03 que I
ens 2333.03 2333.12 ens I
hem 2333.12 2333.19 hem I
demostrat 2333.19 2333.58 demostrat I
que 2333.58 2333.64 que I
aixo 2333.64 2333.8 això I
no 2333.8 2333.86 no I
era 2333.86 2333.97 era I
pas 2333.97 2334.15 pas I
cert 2334.15 2334.42 cert I
i 2334.42 2334.47 i I
que 2334.47 2334.56 que I
l'altruisme 2334.56 2335.02 l'altruisme I
ha 2335.37 2335.46 ha I
fet 2335.46 2335.79 fet I
no 2335.87 2336.0 no I
nomes 2336.0 2336.24 només I
existeix 2336.24 2336.75 existeix I
es 2336.75 2336.87 és I
possible 2336.87 2337.21 possible I
sino 2337.21 2337.45 sinó I
que 2337.45 2337.54 que I
ja 2337.54 2337.83 ja I
estava 2337.9 2338.3 estava I
passant 2338.3 2338.7 passant I
per 2339.85 2340.0 per I
tant 2340.0 2340.3 tant I
al 2340.65 2340.72 al I
final 2340.72 2341.09 final I
la 2341.1 2341.23 la I
seva 2341.23 2341.43 seva I
primera 2341.43 2341.82 primera I
el 2341.95 2342.03 el I
seu 2342.03 2342.15 seu I
primer 2342.15 2342.37 primer I
punt 2342.37 2342.53 punt I
es 2342.53 2342.62 és I
contestava 2342.62 2343.06 contestava I
amb 2343.06 2343.17 amb I
que 2343.17 2343.4 que I
aixo 2343.64 2343.93 això I
soluciona 2343.93 2344.36 soluciona I
legalitzant 2344.53 2345.14 legalitzant I
quin 2345.61 2345.79 quin I
era 2345.79 2345.89 era I
el 2345.89 2345.95 el I
seu 2345.95 2346.07 seu I
segon 2346.07 2346.32 segon I
argument 2346.32 2346.74 argument I
i 2347.13 2347.21 i I
es 2347.21 2347.33 és I
que 2347.33 2347.41 que I
era 2347.41 2347.54 era I
la 2347.54 2347.63 la I
feminitzacio 2347.63 2348.1 feminització I
de 2348.1 2348.16 de I
la 2348.16 2348.24 la I
pobresa 2348.24 2348.69 pobresa I
el 2349.23 2349.35 el I
que 2349.35 2349.43 que I
em 2349.43 2349.49 em I
resulta 2349.49 2349.9 resulta I
molt 2349.91 2350.14 molt I
curios 2350.14 2350.38 curiós I
perque 2350.38 2350.63 perquè I
resulta 2350.63 2350.95 resulta I
que 2350.95 2351.03 que I
era 2351.03 2351.13 era I
tambe 2351.13 2351.39 també I
el 2351.39 2351.48 el I
nostre 2351.48 2351.83 nostre I
segon 2351.83 2352.14 segon I
argument 2352.14 2352.61 argument I
i 2352.9 2352.96 i I
es 2352.96 2353.04 és I
que 2353.04 2353.19 que I
ells 2353.29 2353.51 ells I
parlaven 2353.51 2353.89 parlaven I
de 2353.89 2353.97 de I
les 2353.97 2354.11 les I
dones 2354.11 2354.34 dones I
mes 2354.34 2354.49 més I
vulnerables 2354.49 2355.13 vulnerables I
i 2355.41 2355.53 i I
de 2355.53 2355.62 de I
les 2355.62 2355.74 les I
desigualtats 2355.74 2356.32 desigualtats I
de 2356.32 2356.38 de I
les 2356.38 2356.5 les I
que 2356.5 2356.56 que I
es 2356.56 2356.63 es I
veurien 2356.63 2356.9 veurien I
abocades 2356.9 2357.46 abocades I
i 2357.48 2357.53 i I
nosaltres 2357.53 2357.94 nosaltres I
hem 2357.94 2358.04 hem I
contestat 2358.04 2358.64 contestat I
d'acord 2358.95 2359.38 d'acord I
i 2359.92 2360.01 i I
que 2360.01 2360.16 què I
passa 2360.16 2360.58 passa I
amb 2360.83 2360.98 amb I
aquelles 2360.98 2361.39 aquelles I
que 2361.44 2361.56 que I
ja 2361.56 2361.86 ja I
s'estan 2361.86 2362.33 s'estan I
veient 2362.33 2362.58 veient I
abocades 2362.58 2362.96 abocades I
aquestes 2362.96 2363.27 aquestes I
desigualtats 2363.27 2363.83 desigualtats I
que 2363.83 2363.95 què I
passa 2363.95 2364.24 passa I
amb 2364.24 2364.34 amb I
les 2364.34 2364.48 les I
dones 2364.48 2364.73 dones I
a 2364.73 2364.78 a I
ucraina 2364.78 2365.08 ucraïna I
que 2365.08 2365.18 que I
ja 2365.18 2365.3 ja I
esta 2365.3 2365.51 està I
estan 2365.51 2365.81 estan I
sent 2365.81 2366.02 sent I
esclaves 2366.02 2366.56 esclaves I
i 2366.79 2366.88 i I
de 2366.88 2366.96 de I
les 2366.96 2367.07 les I
que 2367.07 2367.16 que I
l'estat 2367.16 2367.41 l'estat I
espanyol 2367.41 2367.76 espanyol I
esta 2367.76 2367.95 està I
simplement 2367.95 2368.4 simplement I
sent 2368.4 2368.68 sent I
un 2368.92 2369.11 un I
complice 2369.11 2369.61 còmplice I
al 2370.64 2370.76 al I
final 2370.76 2371.21 final I
aixo 2371.42 2371.9 això I
es 2372.02 2372.15 es I
respon 2372.15 2372.6 respon I
com 2372.6 2372.77 com I
ja 2372.77 2372.83 ja I
ha 2372.83 2372.86 ha I
demostrat 2372.86 2373.21 demostrat I
la 2373.21 2373.27 la I
meva 2373.27 2373.42 meva I
companya 2373.42 2373.92 companya I
legalitzant 2374.3 2374.97 legalitzant I
de 2375.06 2375.22 de I
forma 2375.22 2375.65 forma I
eficient 2375.95 2376.45 eficient I
legalitzant 2376.74 2377.3 legalitzant I
com 2377.34 2377.45 com I
s'estava 2377.45 2377.84 s'estava I
fent 2377.84 2378.18 fent I
per 2378.18 2378.34 per I
exemple 2378.34 2378.73 exemple I
a 2378.73 2378.76 a I
canada 2378.76 2379.14 canadà I
o 2379.62 2379.7 o I
a 2379.7 2379.77 a I
islandia 2379.77 2380.18 islàndia I
i 2380.72 2380.82 i I
es 2380.82 2380.94 és I
que 2380.94 2381.03 que I
es 2381.03 2381.13 és I
mes 2381.13 2381.32 més I
ens 2381.32 2381.44 ens I
han 2381.44 2381.53 han I
portat 2381.53 2381.94 portat I
un 2381.97 2382.06 un I
tercer 2382.06 2382.33 tercer I
argument 2382.33 2382.76 argument I
en 2382.92 2383.11 en I
que 2383.12 2383.2 què I
ens 2383.2 2383.31 ens I
deien 2383.31 2383.5 deien I
que 2383.5 2383.68 que I
si 2383.68 2383.9 si I
ara 2383.92 2384.25 ara I
es 2384.47 2384.61 és I
un 2384.61 2384.76 un I
dret 2384.76 2384.98 dret I
i 2384.98 2385.02 i I
no 2385.02 2385.09 no I
un 2385.09 2385.2 un I
desig 2385.2 2385.66 desig I
nosaltres 2385.91 2386.19 nosaltres I
ho 2386.19 2386.26 ho I
comprem 2386.26 2386.71 comprem I
cent 2387.01 2387.37 cent I
per 2387.37 2387.5 per I
cent 2387.5 2387.84 cent I
tenen 2387.9 2388.16 tenen I
tota 2388.16 2388.37 tota I
la 2388.37 2388.43 la I
rao 2388.43 2388.66 raó I
si 2388.66 2388.82 sí I
mare 2388.82 2389.05 mare I
es 2389.25 2389.38 és I
un 2389.38 2389.51 un I
dret 2389.51 2389.8 dret I
i 2389.81 2389.88 i I
no 2389.88 2389.99 no I
un 2389.99 2390.06 un I
desig 2390.06 2390.46 desig I
pero 2390.66 2390.82 però I
que 2390.82 2390.93 què I
passa 2390.93 2391.22 passa I
tornem 2391.22 2391.55 tornem I
a 2391.55 2391.6 a I
la 2391.6 2391.7 la I
realitat 2391.7 2392.18 realitat I
el 2392.77 2392.87 el I
que 2392.87 2392.96 que I
s'esta 2392.96 2393.22 s'està I
donant 2393.22 2393.62 donant I
es 2393.82 2393.96 és I
que 2393.96 2394.04 que I
si 2394.04 2394.2 sí I
que 2394.2 2394.31 que I
s'esta 2394.31 2394.75 s'està I
acudint 2395.03 2395.57 acudint I
a 2395.57 2395.6 a I
aquestes 2395.61 2396.15 aquestes I
practiques 2396.15 2396.84 pràctiques I
si 2396.95 2397.11 sí I
que 2397.11 2397.2 que I
s'esta 2397.2 2397.5 s'està I
fent 2397.5 2397.84 fent I
portant 2398.25 2398.52 portant I
a 2398.52 2398.56 a I
terme 2398.56 2398.8 terme I
aquests 2398.8 2399.03 aquests I
desitjos 2399.03 2399.42 desitjos I
s'esta 2399.43 2399.85 s'està I
fent 2399.85 2400.25 fent I
en 2400.26 2400.42 en I
paisos 2400.42 2400.97 països I
que 2400.97 2401.08 que I
no 2401.08 2401.18 no I
son 2401.18 2401.36 són I
garantista 2401.36 2401.83 garantista I
i 2401.83 2401.87 i I
s'esta 2401.87 2402.22 s'està I
explotant 2402.23 2402.81 explotant I
les 2402.81 2402.93 les I
dones 2402.93 2403.27 dones I
per 2403.51 2403.61 per I
en 2403.65 2403.72 en I
la 2403.72 2403.78 la I
seva 2403.78 2403.95 seva I
linia 2403.95 2404.15 línia I
es 2404.15 2404.23 es I
basa 2404.23 2404.57 basa I
en 2404.76 2404.87 en I
que 2404.87 2404.97 què I
no 2404.97 2405.09 no I
vol 2405.09 2405.27 vol I
l'explotacio 2405.27 2405.75 l'explotació I
de 2405.75 2405.81 de I
la 2405.81 2405.91 la I
dona 2405.91 2406.12 dona I
pero 2406.12 2406.3 però I
que 2406.3 2406.42 què I
passa 2406.42 2406.78 passa I
sobre 2406.99 2407.16 sobre I
l'explotacio 2407.16 2407.55 l'explotació I
de 2407.55 2407.61 de I
la 2407.61 2407.7 la I
dona 2407.7 2407.99 dona I
a 2408.0 2408.09 a I
espanya 2408.09 2408.53 espanya I
i 2408.96 2409.03 i I
que 2409.03 2409.13 què I
passa 2409.13 2409.3 passa I
amb 2409.3 2409.39 amb I
les 2409.39 2409.49 les I
dones 2409.49 2409.67 dones I
de 2409.67 2409.73 de I
l'altre 2409.73 2409.95 l'altre I
mon 2409.95 2410.09 món I
que 2410.09 2410.2 què I
passa 2410.2 2410.52 passa I
amb 2410.9 2411.04 amb I
les 2411.04 2411.16 les I
dones 2411.16 2411.37 dones I
que 2411.37 2411.46 que I
estem 2411.46 2411.74 estem I
fomentant 2411.74 2412.3 fomentant I
explotar 2412.31 2412.77 explotar I
aquelles 2413.07 2413.43 aquelles I
ja 2413.43 2413.56 ja I
no 2413.56 2413.64 no I
semblen 2413.64 2414.18 semblen I
estar 2414.2 2414.43 estar I
considerades 2414.43 2414.85 considerades I
en 2414.85 2414.91 en I
la 2414.91 2414.97 la I
seva 2414.97 2415.2 seva I
linia 2415.2 2415.46 línia I
i 2416.33 2416.44 i I
es 2416.44 2416.56 és I
que 2416.56 2416.64 que I
al 2416.64 2416.71 al I
final 2416.71 2417.16 final I
ells 2417.42 2417.58 ells I
ens 2417.58 2417.76 ens I
parlaven 2417.76 2418.28 parlaven I
una 2418.48 2418.68 una I
dona 2418.68 2419.04 dona I
mai 2419.11 2419.55 mai I
sera 2419.55 2419.85 serà I
lliure 2419.85 2420.31 lliure I
perque 2420.69 2420.9 perquè I
sempre 2420.9 2421.21 sempre I
tindra 2421.21 2421.48 tindrà I
restriccions 2421.48 2421.97 restriccions I
en 2421.97 2422.04 en I
el 2422.04 2422.12 el I
contracte 2422.12 2422.65 contracte I
el 2423.02 2423.1 el I
que 2423.1 2423.19 que I
nosaltres 2423.19 2423.52 nosaltres I
els 2423.52 2423.7 els I
contestem 2423.71 2424.32 contestem I
les 2424.4 2424.58 les I
restriccions 2424.58 2425.34 restriccions I
son 2425.58 2426.02 són I
les 2426.08 2426.29 les I
que 2426.29 2426.4 que I
la 2426.4 2426.47 la I
legislacio 2426.47 2427.18 legislació I
els 2427.21 2427.36 els I
vulgui 2427.36 2427.61 vulgui I
donar 2427.61 2427.86 donar I
com 2427.87 2428.06 com I
ja 2428.06 2428.14 ja I
ha 2428.14 2428.17 ha I
demostrat 2428.17 2428.56 demostrat I
la 2428.56 2428.62 la I
meva 2428.62 2428.77 meva I
companya 2428.77 2429.23 companya I
per 2429.85 2429.99 per I
tant 2429.99 2430.29 tant I
el 2430.36 2430.48 el I
cas 2430.48 2430.64 cas I
de 2430.64 2430.71 de I
sud-africa 2430.71 2431.26 sud-àfrica I
que 2431.26 2431.4 que I
ja 2431.4 2431.49 ja I
hem 2431.49 2431.56 hem I
demostrat 2431.56 2432.01 demostrat I
a 2432.22 2432.29 a I
sud-africa 2432.29 2432.75 sud-àfrica I
aquestes 2432.75 2433.05 aquestes I
restriccions 2433.05 2433.62 restriccions I
no 2433.72 2433.82 no I
existeixen 2433.82 2434.34 existeixen I
per 2434.34 2434.5 per I
que 2434.5 2434.6 què I
perque 2434.6 2434.83 perquè I
la 2434.83 2434.92 la I
legislacio 2434.92 2435.46 legislació I
ha 2435.47 2435.55 ha I
sigut 2435.55 2435.87 sigut I
adequada 2435.87 2436.35 adequada I
i 2436.56 2436.65 i I
s'ha 2436.65 2436.81 s'ha I
adaptat 2436.81 2437.21 adaptat I
aquesta 2437.21 2437.51 aquesta I
llibertat 2437.51 2437.92 llibertat I
que 2437.92 2437.99 que I
ha 2437.99 2438.02 ha I
de 2438.02 2438.08 de I
tenir 2438.08 2438.29 tenir I
la 2438.29 2438.37 la I
dona 2438.37 2438.67 dona I
tambe 2439.62 2440.17 també I
ens 2440.28 2440.46 ens I
han 2440.46 2440.56 han I
fallat 2440.56 2440.85 fallat I
a 2440.85 2440.89 a I
demostrar 2440.89 2441.3 demostrar I
aquest 2441.3 2441.47 aquest I
de 2441.47 2441.55 de I
l'altruisme 2441.55 2442.04 l'altruisme I
mentres 2442.04 2442.25 mentres I
que 2442.25 2442.32 que I
nosaltres 2442.32 2442.63 nosaltres I
hem 2442.63 2442.73 hem I
portat 2442.73 2443.03 portat I
exemple 2443.34 2443.71 exemple I
sud-africa 2443.71 2444.39 sud-àfrica I
islandia 2444.43 2444.87 islàndia I
holanda 2444.87 2445.32 holanda I
exemples 2445.55 2446.06 exemples I
que 2446.06 2446.16 que I
no 2446.16 2446.23 no I
ens 2446.23 2446.34 ens I
han 2446.34 2446.43 han I
sabut 2446.59 2447.03 sabut I
contestar 2447.03 2447.52 contestar I
es 2448.09 2448.23 és I
que 2448.23 2448.31 que I
tampoc 2448.31 2448.79 tampoc I
ens 2448.97 2449.1 ens I
parlaven 2449.1 2449.47 parlaven I
molt 2449.47 2449.66 molt I
de 2449.66 2449.75 de I
prohibir 2449.75 2450.15 prohibir I
pero 2450.16 2450.28 però I
en 2450.34 2450.49 en I
cap 2450.49 2450.62 cap I
moment 2450.62 2450.84 moment I
ens 2450.84 2450.96 ens I
hem 2450.96 2451.05 hem I
pogut 2451.05 2451.29 pogut I
demostrar 2451.29 2451.69 demostrar I
com 2451.69 2451.94 com I
es 2451.94 2452.06 es I
podria 2452.06 2452.41 podria I
prohibir 2452.41 2452.81 prohibir I
que 2453.17 2453.25 que I
els 2453.25 2453.36 els I
hem 2453.36 2453.46 hem I
contestat 2453.46 2453.9 contestat I
nosaltres 2453.9 2454.52 nosaltres I
que 2455.06 2455.19 que I
prohibir 2455.2 2455.79 prohibir I
es 2455.8 2455.95 és I
impossible 2455.95 2456.57 impossible I
es 2456.83 2456.99 és I
impossible 2456.99 2457.58 impossible I
per 2457.58 2457.73 per I
la 2457.73 2457.84 la I
falta 2457.84 2458.22 falta I
d'organitzacio 2458.52 2459.31 d'organització I
internacional 2459.33 2460.09 internacional I
ens 2461.18 2461.34 ens I
han 2461.34 2461.43 han I
parlat 2461.43 2461.7 parlat I
tambe 2461.7 2461.92 també I
que 2461.92 2462.02 que I
no 2462.02 2462.11 no I
podem 2462.11 2462.34 podem I
regular 2462.34 2462.65 regular I
el 2462.65 2462.71 el I
que 2462.71 2462.82 que I
fa 2462.82 2462.98 fa I
el 2463.0 2463.1 el I
que 2463.1 2463.21 que I
passa 2463.21 2463.43 passa I
a 2463.43 2463.46 a I
altres 2463.46 2463.71 altres I
paisos 2463.71 2464.04 països I
i 2464.04 2464.08 i I
